1000	5.3709998610e-05
2000	1.3452999920e-04
3000	2.1612000128e-04
4000	2.3364999870e-04
5000	3.2980000033e-04
6000	3.9875000075e-04
7000	4.3746999945e-04
8000	5.3941999940e-04
9000	5.9809000013e-04
10000	7.0329000009e-04
11000	9.4263999927e-04
12000	8.9824999959e-04
13000	1.0692599979e-03
14000	9.6303000100e-04
15000	1.2314799998e-03
16000	1.3619299985e-03
17000	1.2754400006e-03
18000	1.4336300010e-03
19000	1.5816000006e-03
20000	1.7364499996e-03
21000	2.1118000011e-03
22000	1.8106199997e-03
23000	1.8508099995e-03
24000	1.8359199988e-03
25000	2.0811700007e-03
26000	1.9764400000e-03
27000	2.6826400004e-03
28000	2.9285600009e-03
29000	2.3549299978e-03
30000	2.6066999984e-03
31000	2.6568400011e-03
32000	2.5888600001e-03
33000	2.8760099995e-03
34000	2.9416500001e-03
35000	2.9101599997e-03
36000	3.0390399996e-03
37000	3.3739600010e-03
38000	3.2305800007e-03
39000	3.3176000012e-03
40000	3.5179000006e-03
41000	3.5728900009e-03
42000	3.7544700011e-03
43000	3.6011799988e-03
44000	3.7323399993e-03
45000	3.8570199984e-03
46000	4.1111999999e-03
47000	4.0364100008e-03
48000	4.1031200002e-03
49000	4.8266300000e-03
50000	4.3419700000e-03
51000	4.3547000016e-03
52000	6.2418900008e-03
53000	4.9256800005e-03
54000	5.3754000008e-03
55000	4.4693600001e-03
56000	4.6870599988e-03
57000	4.8243699996e-03
58000	4.8447100009e-03
59000	4.9102900004e-03
60000	4.8303400006e-03
61000	4.9864099994e-03
62000	5.3772300002e-03
63000	5.7190100015e-03
64000	6.0161199988e-03
65000	5.9900500011e-03
66000	5.9493299988e-03
67000	5.8193800003e-03
68000	5.6886000013e-03
69000	5.8626699996e-03
70000	6.4033800008e-03
71000	6.3806000013e-03
72000	6.4763199996e-03
73000	6.1583000010e-03
74000	6.2502700006e-03
75000	6.2983399992e-03
76000	6.4716799985e-03
77000	6.4857699996e-03
78000	6.3725299995e-03
79000	6.6400199998e-03
80000	6.5446599991e-03
81000	6.9649399986e-03
82000	6.8083499995e-03
83000	7.0811100013e-03
84000	7.1426299997e-03
85000	8.0074600002e-03
86000	7.2486099998e-03
87000	7.2238599983e-03
88000	7.1482500010e-03
89000	7.2513400009e-03
90000	7.1531599991e-03
91000	7.4807299985e-03
92000	7.5605199992e-03
93000	8.3005800007e-03
94000	8.0410100003e-03
95000	8.5169000013e-03
96000	8.0687399997e-03
97000	8.6127599992e-03
98000	8.2964299996e-03
99000	8.5924899999e-03
100000	8.7135300011e-03
101000	8.7423499979e-03
102000	9.1350999988e-03
103000	9.0810399997e-03
104000	9.2414500003e-03
105000	1.1756729998e-02
106000	9.4026499995e-03
107000	9.6053999994e-03
108000	9.6873400013e-03
109000	9.7437099997e-03
110000	9.8546299996e-03
111000	1.0720059999e-02
112000	1.0059740000e-02
113000	9.7734599993e-03
114000	1.0045130001e-02
115000	1.3502040001e-02
116000	1.1987420001e-02
117000	9.7537900001e-03
118000	1.0281770000e-02
119000	1.0367869999e-02
120000	1.0447609999e-02
121000	1.1320340001e-02
122000	1.0475999999e-02
123000	9.8300600002e-03
124000	1.0222139997e-02
125000	1.0362239999e-02
126000	1.0438020001e-02
127000	1.0475620000e-02
128000	1.0778489998e-02
129000	1.0718309999e-02
130000	1.0703930000e-02
131000	1.0878490000e-02
132000	1.0960260000e-02
133000	1.0783030000e-02
134000	1.1192670000e-02
135000	1.0925159999e-02
136000	1.1176230000e-02
137000	1.1320980001e-02
138000	1.1809849999e-02
139000	1.1587120003e-02
140000	1.1601000001e-02
141000	1.2119049999e-02
142000	1.1664470001e-02
143000	1.1835789999e-02
144000	1.2084839999e-02
145000	1.2120830001e-02
146000	1.2109280000e-02
